#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
FBP1	RPIA	9031.ENSGALP00000020563	9031.ENSGALP00000071334	0.099	0	0	0	0.096	0	0	0.494	0.551
FBP1	ALDOB	9031.ENSGALP00000020563	9031.ENSGALP00000036836	0.056	0	0	0	0.303	0.056	0.944	0.551	0.981
FBXO43	PLK3	9031.ENSGALP00000056901	9031.ENSGALP00000047781	0	0	0	0	0.058	0.494	0	0.126	0.547
FBXO43	SOCS2	9031.ENSGALP00000056901	9031.ENSGALP00000067577	0	0	0	0	0	0	0	0.435	0.435
FETUB	TAT	9031.ENSGALP00000038974	9031.ENSGALP00000001312	0	0	0	0	0.426	0	0	0.052	0.432
FETUB	CREB3L3	9031.ENSGALP00000038974	9031.ENSGALP00000001898	0	0	0	0	0.420	0	0	0	0.420
FETUB	F13B	9031.ENSGALP00000038974	9031.ENSGALP00000003726	0	0	0	0	0.537	0.101	0	0.123	0.603
FETUB	PLA2G12B	9031.ENSGALP00000038974	9031.ENSGALP00000006895	0	0	0	0	0.446	0.046	0	0	0.449
FETUB	ITIH2	9031.ENSGALP00000038974	9031.ENSGALP00000011044	0	0	0	0	0.444	0	0	0.239	0.558
FETUB	KMO	9031.ENSGALP00000038974	9031.ENSGALP00000012115	0	0	0	0	0.447	0.054	0	0.076	0.474
FETUB	GFRA3	9031.ENSGALP00000038974	9031.ENSGALP00000012311	0	0	0.238	0	0.296	0	0	0	0.440
FETUB	F2	9031.ENSGALP00000038974	9031.ENSGALP00000013544	0	0	0	0	0.453	0.098	0	0	0.485
FETUB	AHSG	9031.ENSGALP00000038974	9031.ENSGALP00000013991	0	0	0.121	0.639	0.604	0.101	0	0.340	0.766
FETUB	FGA	9031.ENSGALP00000038974	9031.ENSGALP00000015061	0	0	0	0	0.606	0.081	0	0.243	0.701
FETUB	FGG	9031.ENSGALP00000038974	9031.ENSGALP00000015063	0	0	0	0	0.451	0.060	0	0.263	0.587
FETUB	SLC2A2	9031.ENSGALP00000038974	9031.ENSGALP00000015129	0	0	0	0	0.393	0.070	0	0	0.411
FETUB	TM4SF4	9031.ENSGALP00000038974	9031.ENSGALP00000016960	0	0	0	0	0.454	0	0	0	0.454
FETUB	C8B	9031.ENSGALP00000038974	9031.ENSGALP00000017617	0	0	0	0	0.390	0.078	0	0	0.413
FETUB	SERPINA10	9031.ENSGALP00000038974	9031.ENSGALP00000017847	0	0	0	0	0.492	0	0	0.240	0.597
FETUB	GC	9031.ENSGALP00000038974	9031.ENSGALP00000018939	0	0	0	0	0.536	0	0	0.154	0.591
FETUB	CFI	9031.ENSGALP00000038974	9031.ENSGALP00000019783	0	0	0	0	0.422	0.098	0	0.069	0.472
FETUB	TMPRSS6	9031.ENSGALP00000038974	9031.ENSGALP00000020367	0	0	0	0	0.392	0.098	0	0	0.429
FETUB	PAH	9031.ENSGALP00000038974	9031.ENSGALP00000020786	0	0	0	0	0.411	0	0	0	0.411
FETUB	ALDH8A1	9031.ENSGALP00000038974	9031.ENSGALP00000022601	0	0	0	0	0.454	0.074	0	0.046	0.476
FETUB	HGD	9031.ENSGALP00000038974	9031.ENSGALP00000024093	0	0	0	0	0.450	0	0	0.043	0.451
FETUB	HGFAC	9031.ENSGALP00000038974	9031.ENSGALP00000025139	0	0	0	0	0.457	0.098	0	0.118	0.530
FETUB	APOB	9031.ENSGALP00000038974	9031.ENSGALP00000026550	0	0	0	0	0.462	0.052	0	0.237	0.577
FETUB	CPB2	9031.ENSGALP00000038974	9031.ENSGALP00000027389	0	0	0	0	0.442	0	0	0	0.442
FETUB	HABP2	9031.ENSGALP00000038974	9031.ENSGALP00000032462	0	0	0	0	0.414	0.098	0	0.265	0.577
FETUB	FGB	9031.ENSGALP00000038974	9031.ENSGALP00000038105	0	0	0	0	0.443	0.060	0	0.239	0.567
FETUB	HNF1A	9031.ENSGALP00000038974	9031.ENSGALP00000060662	0	0	0	0	0.412	0	0	0	0.412
FETUB	ANGPTL3	9031.ENSGALP00000038974	9031.ENSGALP00000064198	0	0	0	0	0.401	0.060	0	0	0.413
FETUB	F7	9031.ENSGALP00000038974	9031.ENSGALP00000056443	0	0	0	0	0.388	0.098	0	0	0.424
FETUB	PROZ	9031.ENSGALP00000038974	9031.ENSGALP00000070757	0	0	0	0	0.398	0.098	0	0	0.433
FETUB	MBL2	9031.ENSGALP00000038974	9031.ENSGALP00000040351	0	0	0	0	0.408	0.101	0	0	0.445
FETUB	C5	9031.ENSGALP00000038974	9031.ENSGALP00000050353	0	0	0	0	0.470	0.045	0	0	0.472
FETUB	SERPINF2	9031.ENSGALP00000038974	9031.ENSGALP00000068360	0	0	0	0	0.415	0	0	0.187	0.504
FETUB	SPP2	9031.ENSGALP00000038974	9031.ENSGALP00000044476	0	0	0	0	0.455	0	0	0.129	0.505
FETUB	APOH	9031.ENSGALP00000038974	9031.ENSGALP00000054536	0	0	0	0	0.581	0.101	0	0.169	0.660
FFAR4	DGKG	9031.ENSGALP00000042701	9031.ENSGALP00000009166	0	0	0	0	0	0	0	0.483	0.483
FFAR4	SLC2A2	9031.ENSGALP00000042701	9031.ENSGALP00000015129	0	0	0	0	0.245	0	0	0.295	0.444
FFAR4	TMPRSS6	9031.ENSGALP00000042701	9031.ENSGALP00000020367	0	0	0	0	0.378	0.053	0	0.072	0.405
FFAR4	ENOX1	9031.ENSGALP00000042701	9031.ENSGALP00000027367	0	0	0	0	0	0	0	0.482	0.482
FGA	TAT	9031.ENSGALP00000015061	9031.ENSGALP00000001312	0	0	0	0	0.441	0	0	0.063	0.454
FGA	CREB3L3	9031.ENSGALP00000015061	9031.ENSGALP00000001898	0	0	0	0	0.355	0	0	0.175	0.445
FGA	F13B	9031.ENSGALP00000015061	9031.ENSGALP00000003726	0	0	0	0	0.737	0.098	0.500	0.573	0.942
FGA	PLA2G12B	9031.ENSGALP00000015061	9031.ENSGALP00000006895	0	0	0	0	0.447	0.050	0	0.262	0.578
FGA	ITIH2	9031.ENSGALP00000015061	9031.ENSGALP00000011044	0	0	0	0	0.496	0	0	0.090	0.522
FGA	KMO	9031.ENSGALP00000015061	9031.ENSGALP00000012115	0	0	0	0	0.438	0	0	0	0.438
FGA	PCK1	9031.ENSGALP00000015061	9031.ENSGALP00000012342	0	0	0	0	0.311	0	0	0.243	0.456
FGA	F2	9031.ENSGALP00000015061	9031.ENSGALP00000013544	0	0	0	0	0.874	0.888	0.500	0.764	0.998
FGA	AHSG	9031.ENSGALP00000015061	9031.ENSGALP00000013991	0	0	0	0	0.889	0.082	0	0.708	0.967
FGA	HAO1	9031.ENSGALP00000015061	9031.ENSGALP00000014358	0	0	0	0	0.409	0	0	0.057	0.419
FGA	APOA4	9031.ENSGALP00000015061	9031.ENSGALP00000071485	0	0	0	0	0.286	0.142	0	0.110	0.407
FGA	A1CF	9031.ENSGALP00000015061	9031.ENSGALP00000048156	0	0	0	0	0.418	0	0	0	0.418
FGA	SLC2A2	9031.ENSGALP00000015061	9031.ENSGALP00000015129	0	0	0	0	0.423	0	0	0	0.423
FGA	C8B	9031.ENSGALP00000015061	9031.ENSGALP00000017617	0	0	0	0	0.388	0	0	0.099	0.425
FGA	TMPRSS6	9031.ENSGALP00000015061	9031.ENSGALP00000020367	0	0	0	0	0.394	0.127	0	0	0.448
FGA	ALDOB	9031.ENSGALP00000015061	9031.ENSGALP00000036836	0	0	0	0	0.354	0	0	0.215	0.471
FGA	F7	9031.ENSGALP00000015061	9031.ENSGALP00000056443	0	0	0	0	0.420	0.127	0	0.055	0.480
FGA	PAH	9031.ENSGALP00000015061	9031.ENSGALP00000020786	0	0	0	0	0.483	0	0	0	0.483
FGA	C5	9031.ENSGALP00000015061	9031.ENSGALP00000050353	0	0	0	0	0.481	0	0	0.045	0.483
FGA	TM4SF4	9031.ENSGALP00000015061	9031.ENSGALP00000016960	0	0	0	0	0.485	0	0	0	0.485
FGA	ANGPTL3	9031.ENSGALP00000015061	9031.ENSGALP00000064198	0	0	0	0.656	0.444	0	0	0.130	0.495
FGA	NR1H4	9031.ENSGALP00000015061	9031.ENSGALP00000018906	0	0	0	0	0.411	0	0	0.184	0.499
FGA	ALDH8A1	9031.ENSGALP00000015061	9031.ENSGALP00000022601	0	0	0	0	0.489	0.084	0	0	0.512
FGA	HGFAC	9031.ENSGALP00000015061	9031.ENSGALP00000025139	0	0	0	0	0.403	0.101	0	0.172	0.517
FGA	MBL2	9031.ENSGALP00000015061	9031.ENSGALP00000040351	0	0	0	0	0.510	0.098	0	0.069	0.552
FGA	HGD	9031.ENSGALP00000015061	9031.ENSGALP00000024093	0	0	0	0	0.560	0	0	0	0.560
FGA	CFI	9031.ENSGALP00000015061	9031.ENSGALP00000019783	0	0	0	0	0.531	0.065	0	0.082	0.562
FGA	F5	9031.ENSGALP00000015061	9031.ENSGALP00000047983	0	0	0	0	0.161	0	0.400	0.206	0.565
FGA	PROZ	9031.ENSGALP00000015061	9031.ENSGALP00000070757	0	0	0	0	0.420	0.127	0	0.302	0.616
FGA	CPB2	9031.ENSGALP00000015061	9031.ENSGALP00000027389	0	0	0	0	0.467	0	0	0.346	0.636
FGA	HABP2	9031.ENSGALP00000015061	9031.ENSGALP00000032462	0	0	0	0	0.489	0.101	0	0.301	0.650
FGA	KNG1	9031.ENSGALP00000015061	9031.ENSGALP00000060409	0	0	0	0	0.279	0.086	0	0.532	0.664
FGA	SPP2	9031.ENSGALP00000015061	9031.ENSGALP00000044476	0	0	0	0	0.594	0	0	0.261	0.688
FGA	FETUB	9031.ENSGALP00000015061	9031.ENSGALP00000038974	0	0	0	0	0.606	0.081	0	0.243	0.701
FGA	GC	9031.ENSGALP00000015061	9031.ENSGALP00000018939	0	0	0	0	0.694	0	0	0.193	0.743
FGA	SERPINA10	9031.ENSGALP00000015061	9031.ENSGALP00000017847	0	0	0	0	0.594	0.047	0	0.412	0.753
FGA	APOB	9031.ENSGALP00000015061	9031.ENSGALP00000026550	0	0	0	0	0.593	0	0	0.421	0.755
FGA	SERPINF2	9031.ENSGALP00000015061	9031.ENSGALP00000068360	0	0	0	0	0.652	0	0	0.452	0.801
FGA	SERPIND1	9031.ENSGALP00000015061	9031.ENSGALP00000053865	0	0	0	0	0.463	0	0.400	0.647	0.876
FGA	APOH	9031.ENSGALP00000015061	9031.ENSGALP00000054536	0	0	0	0	0.594	0.098	0	0.702	0.881
FGA	FGB	9031.ENSGALP00000015061	9031.ENSGALP00000038105	0	0	0	0.729	0.983	0.990	0.800	0.708	0.999
FGA	FGG	9031.ENSGALP00000015061	9031.ENSGALP00000015063	0	0	0	0.760	0.983	0.990	0.800	0.627	0.999
FGB	TAT	9031.ENSGALP00000038105	9031.ENSGALP00000001312	0	0	0	0	0.387	0	0	0.297	0.551
FGB	F13B	9031.ENSGALP00000038105	9031.ENSGALP00000003726	0	0	0	0	0.423	0.098	0.500	0.504	0.853
FGB	ITIH2	9031.ENSGALP00000038105	9031.ENSGALP00000011044	0	0	0	0	0.370	0	0	0.099	0.408
FGB	PCK1	9031.ENSGALP00000038105	9031.ENSGALP00000012342	0	0	0	0	0.293	0	0	0.429	0.579
FGB	F2	9031.ENSGALP00000038105	9031.ENSGALP00000013544	0	0	0	0	0.707	0.738	0.500	0.697	0.986
FGB	AHSG	9031.ENSGALP00000038105	9031.ENSGALP00000013991	0	0	0	0	0.706	0.082	0	0.516	0.858
FGB	FGA	9031.ENSGALP00000038105	9031.ENSGALP00000015061	0	0	0	0.729	0.983	0.990	0.800	0.708	0.999
FGB	FGG	9031.ENSGALP00000038105	9031.ENSGALP00000015063	0	0	0	0.811	0.983	0.989	0.800	0.737	0.999
FGB	SLC2A2	9031.ENSGALP00000038105	9031.ENSGALP00000015129	0	0	0	0	0.416	0	0	0	0.416
FGB	TM4SF4	9031.ENSGALP00000038105	9031.ENSGALP00000016960	0	0	0	0	0.438	0	0	0	0.438
FGB	SERPINA10	9031.ENSGALP00000038105	9031.ENSGALP00000017847	0	0	0	0	0.485	0.057	0	0.265	0.612
FGB	AGT	9031.ENSGALP00000038105	9031.ENSGALP00000018089	0	0	0	0	0.236	0	0	0.258	0.408
FGB	NR1H4	9031.ENSGALP00000038105	9031.ENSGALP00000018906	0	0	0	0	0.390	0	0	0.160	0.466
FGB	GC	9031.ENSGALP00000038105	9031.ENSGALP00000018939	0	0	0	0	0.737	0.068	0	0.161	0.776
FGB	CFI	9031.ENSGALP00000038105	9031.ENSGALP00000019783	0	0	0	0	0.374	0.065	0	0.082	0.416
FGB	TMPRSS6	9031.ENSGALP00000038105	9031.ENSGALP00000020367	0	0	0	0	0.383	0.102	0	0	0.422
FGB	PAH	9031.ENSGALP00000038105	9031.ENSGALP00000020786	0	0	0	0	0.453	0	0	0	0.453
FGB	ALDH8A1	9031.ENSGALP00000038105	9031.ENSGALP00000022601	0	0	0	0	0.380	0.083	0	0	0.407
FGB	HGD	9031.ENSGALP00000038105	9031.ENSGALP00000024093	0	0	0	0	0.514	0	0	0	0.514
FGB	HGFAC	9031.ENSGALP00000038105	9031.ENSGALP00000025139	0	0	0	0	0.423	0.101	0	0.175	0.535
FGB	APOB	9031.ENSGALP00000038105	9031.ENSGALP00000026550	0	0	0	0	0.581	0	0	0.353	0.718
FGB	CPB2	9031.ENSGALP00000038105	9031.ENSGALP00000027389	0	0	0	0	0.462	0	0	0.101	0.496
FGB	HABP2	9031.ENSGALP00000038105	9031.ENSGALP00000032462	0	0	0	0	0.408	0.101	0	0.379	0.641
FGB	ALDOB	9031.ENSGALP00000038105	9031.ENSGALP00000036836	0	0	0	0	0.321	0	0	0.184	0.422
FGB	A1CF	9031.ENSGALP00000038105	9031.ENSGALP00000048156	0	0	0	0	0.404	0	0	0	0.404
FGB	SPP2	9031.ENSGALP00000038105	9031.ENSGALP00000044476	0	0	0	0	0.443	0	0	0	0.443
FGB	MBL2	9031.ENSGALP00000038105	9031.ENSGALP00000040351	0	0	0	0	0.402	0.098	0	0.069	0.454
FGB	ANGPTL3	9031.ENSGALP00000038105	9031.ENSGALP00000064198	0	0	0	0.624	0.425	0	0	0.107	0.464
FGB	NPTX1	9031.ENSGALP00000038105	9031.ENSGALP00000067424	0	0	0	0	0	0	0	0.478	0.478
FGB	F7	9031.ENSGALP00000038105	9031.ENSGALP00000056443	0	0	0	0	0.300	0.102	0	0.299	0.521
FGB	FETUB	9031.ENSGALP00000038105	9031.ENSGALP00000038974	0	0	0	0	0.443	0.060	0	0.239	0.567
FGB	SERPINF2	9031.ENSGALP00000038105	9031.ENSGALP00000068360	0	0	0	0	0.471	0	0	0.297	0.613
FGB	F5	9031.ENSGALP00000038105	9031.ENSGALP00000047983	0	0	0	0	0.115	0.053	0.400	0.396	0.656
FGB	KNG1	9031.ENSGALP00000038105	9031.ENSGALP00000060409	0	0	0	0	0.305	0.094	0	0.547	0.690
FGB	APOH	9031.ENSGALP00000038105	9031.ENSGALP00000054536	0	0	0	0	0.441	0.098	0	0.606	0.784
FGB	SERPIND1	9031.ENSGALP00000038105	9031.ENSGALP00000053865	0	0	0	0	0.421	0.057	0.500	0.517	0.850
FGD4	RHOC	9031.ENSGALP00000067782	9031.ENSGALP00000002383	0	0	0	0	0.044	0.072	0.400	0.071	0.439
FGFR3	SOX6	9031.ENSGALP00000001710	9031.ENSGALP00000009790	0	0	0	0	0.050	0	0	0.452	0.457
FGFR3	SHH	9031.ENSGALP00000001710	9031.ENSGALP00000010292	0	0	0	0	0.051	0.046	0	0.546	0.553
FGFR3	BMP4	9031.ENSGALP00000001710	9031.ENSGALP00000020289	0	0	0	0	0	0.094	0	0.537	0.562
FGFR3	SH3GL3	9031.ENSGALP00000001710	9031.ENSGALP00000009724	0	0	0	0	0.061	0	0.650	0	0.657
FGFR3	KLB	9031.ENSGALP00000001710	9031.ENSGALP00000055913	0	0	0	0	0.050	0.203	0.400	0.686	0.838
FGFRL1	RHPN1	9031.ENSGALP00000057609	9031.ENSGALP00000043555	0	0	0	0	0	0	0	0.478	0.478
FGFRL1	KLB	9031.ENSGALP00000057609	9031.ENSGALP00000055913	0	0	0	0	0.044	0.190	0	0.298	0.409
FGG	TAT	9031.ENSGALP00000015063	9031.ENSGALP00000001312	0	0	0	0	0.415	0	0	0.122	0.465
FGG	F13B	9031.ENSGALP00000015063	9031.ENSGALP00000003726	0	0	0	0	0.416	0.205	0.500	0.644	0.906
FGG	ITIH2	9031.ENSGALP00000015063	9031.ENSGALP00000011044	0	0	0	0	0.398	0	0	0.111	0.442
FGG	F2	9031.ENSGALP00000015063	9031.ENSGALP00000013544	0	0	0	0	0.686	0.738	0.500	0.606	0.981
FGG	AHSG	9031.ENSGALP00000015063	9031.ENSGALP00000013991	0	0	0	0	0.731	0.082	0	0.534	0.875
FGG	FGA	9031.ENSGALP00000015063	9031.ENSGALP00000015061	0	0	0	0.760	0.983	0.990	0.800	0.627	0.999
FGG	ALDOB	9031.ENSGALP00000015063	9031.ENSGALP00000036836	0	0	0	0	0.292	0	0	0.197	0.407
FGG	NR1H4	9031.ENSGALP00000015063	9031.ENSGALP00000018906	0	0	0	0	0.389	0	0	0.111	0.434
FGG	PAH	9031.ENSGALP00000015063	9031.ENSGALP00000020786	0	0	0	0	0.440	0	0	0	0.440
FGG	ALDH8A1	9031.ENSGALP00000015063	9031.ENSGALP00000022601	0	0	0	0	0.423	0.084	0	0	0.449
FGG	MBL2	9031.ENSGALP00000015063	9031.ENSGALP00000040351	0	0	0	0	0.417	0.098	0	0.084	0.476
FGG	HGD	9031.ENSGALP00000015063	9031.ENSGALP00000024093	0	0	0	0	0.480	0	0	0	0.480
FGG	ANGPTL3	9031.ENSGALP00000015063	9031.ENSGALP00000064198	0	0	0	0.661	0.413	0	0	0.166	0.489
FGG	TMPRSS6	9031.ENSGALP00000015063	9031.ENSGALP00000020367	0	0	0	0	0.393	0.102	0	0.142	0.491
FGG	NPTX1	9031.ENSGALP00000015063	9031.ENSGALP00000067424	0	0	0	0	0	0	0	0.496	0.495
FGG	CFI	9031.ENSGALP00000015063	9031.ENSGALP00000019783	0	0	0	0	0.481	0.065	0	0.071	0.509
FGG	SPP2	9031.ENSGALP00000015063	9031.ENSGALP00000044476	0	0	0	0	0.512	0	0	0.053	0.518
FGG	HGFAC	9031.ENSGALP00000015063	9031.ENSGALP00000025139	0	0	0	0	0.435	0.101	0	0.187	0.551
FGG	F5	9031.ENSGALP00000015063	9031.ENSGALP00000047983	0	0	0	0	0.107	0	0.400	0.242	0.558
FGG	CPB2	9031.ENSGALP00000015063	9031.ENSGALP00000027389	0	0	0	0	0.491	0	0	0.208	0.579
FGG	FETUB	9031.ENSGALP00000015063	9031.ENSGALP00000038974	0	0	0	0	0.451	0.060	0	0.263	0.587
FGG	F7	9031.ENSGALP00000015063	9031.ENSGALP00000056443	0	0	0	0	0.398	0.102	0	0.326	0.604
FGG	PROZ	9031.ENSGALP00000015063	9031.ENSGALP00000070757	0	0	0	0	0.411	0.102	0	0.325	0.612
FGG	HABP2	9031.ENSGALP00000015063	9031.ENSGALP00000032462	0	0	0	0	0.425	0.101	0	0.360	0.640
FGG	APOB	9031.ENSGALP00000015063	9031.ENSGALP00000026550	0	0	0	0	0.521	0	0	0.324	0.662
FGG	SERPINA10	9031.ENSGALP00000015063	9031.ENSGALP00000017847	0	0	0	0	0.509	0.054	0	0.335	0.664
FGG	SERPINF2	9031.ENSGALP00000015063	9031.ENSGALP00000068360	0	0	0	0	0.506	0	0	0.407	0.694
FGG	KNG1	9031.ENSGALP00000015063	9031.ENSGALP00000060409	0	0	0	0	0.288	0.047	0	0.614	0.715
FGG	GC	9031.ENSGALP00000015063	9031.ENSGALP00000018939	0	0	0	0	0.676	0	0	0.199	0.729
FGG	SERPIND1	9031.ENSGALP00000015063	9031.ENSGALP00000053865	0	0	0	0	0.400	0.054	0.400	0.614	0.851
FGG	APOH	9031.ENSGALP00000015063	9031.ENSGALP00000054536	0	0	0	0	0.698	0.098	0	0.538	0.863
FGG	FGB	9031.ENSGALP00000015063	9031.ENSGALP00000038105	0	0	0	0.811	0.983	0.989	0.800	0.737	0.999
FGL2	F2	9031.ENSGALP00000013507	9031.ENSGALP00000013544	0	0	0	0	0	0.066	0	0.438	0.452
FMO3	NR1H4	9031.ENSGALP00000053108	9031.ENSGALP00000018906	0	0	0	0	0.045	0	0	0.423	0.425
FMO3	SULT1C3	9031.ENSGALP00000053108	9031.ENSGALP00000027077	0	0	0	0	0.051	0	0	0.428	0.433
FOXL2	ESR1	9031.ENSGALP00000045929	9031.ENSGALP00000073938	0	0	0	0	0	0.081	0	0.752	0.762
FOXL2	WNT4	9031.ENSGALP00000045929	9031.ENSGALP00000046583	0	0	0	0	0.050	0	0	0.882	0.883
FOXP1	SHH	9031.ENSGALP00000044290	9031.ENSGALP00000010292	0	0	0	0	0.091	0	0	0.396	0.428
FOXP1	IL2RB	9031.ENSGALP00000044290	9031.ENSGALP00000020354	0	0	0	0	0	0	0	0.585	0.585
FOXP1	IL7R	9031.ENSGALP00000044290	9031.ENSGALP00000021778	0	0	0	0	0.054	0	0	0.472	0.480
FOXP1	PXDN	9031.ENSGALP00000044290	9031.ENSGALP00000026363	0	0	0	0	0	0	0	0.500	0.499
FOXP1	EOMES	9031.ENSGALP00000044290	9031.ENSGALP00000041400	0	0	0	0	0	0.065	0	0.586	0.596
FOXP1	SATB2	9031.ENSGALP00000044290	9031.ENSGALP00000043071	0	0	0	0	0	0.061	0	0.556	0.565
FOXP1	MNX1	9031.ENSGALP00000044290	9031.ENSGALP00000056537	0	0	0	0	0	0	0	0.414	0.414
FOXP1	IL15	9031.ENSGALP00000044290	9031.ENSGALP00000069101	0	0	0	0	0	0	0	0.678	0.678
FRMD4B	A1CF	9031.ENSGALP00000057119	9031.ENSGALP00000048156	0	0	0	0	0	0	0	0.473	0.473
FRMD4B	SLC35F1	9031.ENSGALP00000057119	9031.ENSGALP00000066484	0	0	0	0	0.048	0	0	0.421	0.425
FRMD4B	MDGA1	9031.ENSGALP00000057119	9031.ENSGALP00000066872	0	0	0	0	0	0.046	0	0.430	0.433
FRMD4B	GPA33	9031.ENSGALP00000057119	9031.ENSGALP00000064471	0	0	0	0	0	0	0	0.841	0.841
FSTL4	OLFM3	9031.ENSGALP00000073385	9031.ENSGALP00000008340	0	0	0	0	0.055	0	0	0.409	0.417
FZD3	SHH	9031.ENSGALP00000043647	9031.ENSGALP00000010292	0	0	0	0	0.050	0.098	0	0.424	0.464
FZD3	PRICKLE1	9031.ENSGALP00000043647	9031.ENSGALP00000015542	0	0	0	0	0	0.101	0	0.764	0.779
FZD3	SFRP4	9031.ENSGALP00000043647	9031.ENSGALP00000046731	0	0	0	0.634	0.046	0	0.650	0.118	0.679
FZD3	WNT16	9031.ENSGALP00000043647	9031.ENSGALP00000054779	0	0	0	0	0	0.232	0.650	0.425	0.831
FZD3	WNT4	9031.ENSGALP00000043647	9031.ENSGALP00000046583	0	0	0	0	0	0.232	0.650	0.757	0.929
GAS2	AMDHD1	9031.ENSGALP00000005781	9031.ENSGALP00000018600	0	0	0	0	0	0	0	0.433	0.433
GAS2	TFCP2L1	9031.ENSGALP00000005781	9031.ENSGALP00000028533	0	0	0	0	0	0	0	0.517	0.517
GBX2	SHH	9031.ENSGALP00000052169	9031.ENSGALP00000010292	0	0	0	0	0	0	0	0.713	0.713
GBX2	BMP4	9031.ENSGALP00000052169	9031.ENSGALP00000020289	0	0	0	0	0	0	0	0.409	0.409
GBX2	MEIS1	9031.ENSGALP00000052169	9031.ENSGALP00000068200	0	0	0	0	0.044	0.097	0	0.539	0.568
GC	TAT	9031.ENSGALP00000018939	9031.ENSGALP00000001312	0	0	0	0	0.458	0	0	0	0.458
GC	PIGR	9031.ENSGALP00000018939	9031.ENSGALP00000001351	0	0	0	0	0.270	0	0	0.219	0.405
GC	F13B	9031.ENSGALP00000018939	9031.ENSGALP00000003726	0	0	0	0	0.426	0	0	0.085	0.452
GC	FAH	9031.ENSGALP00000018939	9031.ENSGALP00000010465	0	0	0	0	0.359	0	0	0.145	0.428
GC	KMO	9031.ENSGALP00000018939	9031.ENSGALP00000012115	0	0	0	0	0.378	0	0	0.188	0.473
GC	F2	9031.ENSGALP00000018939	9031.ENSGALP00000013544	0	0	0	0	0.661	0	0	0.208	0.720
GC	AHSG	9031.ENSGALP00000018939	9031.ENSGALP00000013991	0	0	0	0	0.690	0	0	0.681	0.896
GC	FGA	9031.ENSGALP00000018939	9031.ENSGALP00000015061	0	0	0	0	0.694	0	0	0.193	0.743
GC	FGG	9031.ENSGALP00000018939	9031.ENSGALP00000015063	0	0	0	0	0.676	0	0	0.199	0.729
GC	SLC2A2	9031.ENSGALP00000018939	9031.ENSGALP00000015129	0	0	0	0	0.422	0	0	0.089	0.451
GC	TM4SF4	9031.ENSGALP00000018939	9031.ENSGALP00000016960	0	0	0	0	0.483	0	0	0	0.483
GC	C8B	9031.ENSGALP00000018939	9031.ENSGALP00000017617	0	0	0	0	0.377	0	0	0.114	0.425
GC	LRP2	9031.ENSGALP00000018939	9031.ENSGALP00000017630	0	0	0	0	0	0.074	0	0.662	0.673
GC	SERPINA10	9031.ENSGALP00000018939	9031.ENSGALP00000017847	0	0	0	0	0.423	0.051	0	0.076	0.449
GC	AGT	9031.ENSGALP00000018939	9031.ENSGALP00000018089	0	0	0	0	0.347	0	0	0.240	0.482
GC	NR1H4	9031.ENSGALP00000018939	9031.ENSGALP00000018906	0	0	0	0	0.392	0	0	0.190	0.486
GC	HABP2	9031.ENSGALP00000018939	9031.ENSGALP00000032462	0	0	0	0	0.409	0	0	0	0.409
GC	MBL2	9031.ENSGALP00000018939	9031.ENSGALP00000040351	0	0	0	0	0.411	0	0	0	0.411
GC	PROZ	9031.ENSGALP00000018939	9031.ENSGALP00000070757	0	0	0	0	0.411	0	0	0	0.411
GC	ALDH8A1	9031.ENSGALP00000018939	9031.ENSGALP00000022601	0	0	0	0	0.394	0	0	0.077	0.416
GC	HGFAC	9031.ENSGALP00000018939	9031.ENSGALP00000025139	0	0	0	0	0.415	0	0	0.069	0.432
GC	KNG1	9031.ENSGALP00000018939	9031.ENSGALP00000060409	0	0	0	0	0.217	0	0	0.317	0.443
GC	HGD	9031.ENSGALP00000018939	9031.ENSGALP00000024093	0	0	0	0	0.466	0	0	0	0.466
GC	CPB2	9031.ENSGALP00000018939	9031.ENSGALP00000027389	0	0	0	0	0.451	0	0	0.069	0.467
GC	SERPINF2	9031.ENSGALP00000018939	9031.ENSGALP00000068360	0	0	0	0	0.380	0	0	0.176	0.467
GC	SPP2	9031.ENSGALP00000018939	9031.ENSGALP00000044476	0	0	0	0	0.485	0	0	0.077	0.504
GC	SGK1	9031.ENSGALP00000018939	9031.ENSGALP00000068769	0	0	0	0	0	0	0	0.518	0.518
GC	ANGPTL3	9031.ENSGALP00000018939	9031.ENSGALP00000064198	0	0	0	0	0.482	0	0	0.207	0.572
GC	APOB	9031.ENSGALP00000018939	9031.ENSGALP00000026550	0	0	0	0	0.443	0	0	0.282	0.583
GC	FETUB	9031.ENSGALP00000018939	9031.ENSGALP00000038974	0	0	0	0	0.536	0	0	0.154	0.591
GC	PAH	9031.ENSGALP00000018939	9031.ENSGALP00000020786	0	0	0	0	0.572	0	0	0.091	0.594
GC	APOH	9031.ENSGALP00000018939	9031.ENSGALP00000054536	0	0	0	0	0.548	0	0	0.293	0.667
GC	FGB	9031.ENSGALP00000018939	9031.ENSGALP00000038105	0	0	0	0	0.737	0.068	0	0.161	0.776
GCHFR	TPH2	9031.ENSGALP00000058501	9031.ENSGALP00000037703	0	0	0	0	0.062	0	0	0.534	0.544
